GH_LUX,GH_Humidity,GH_Temperature,GH_Pressure,GH_Days
5401.67,29.23,32.7,101.63244,2021-07-17 18:29:10
2540.83,34.67,30.15,101.62906,2021-07-17 19:09:10
2194.17,44.17,25.8,101.65494,2021-07-17 19:49:10
633.33,49.03,23.68,101.67463000000001,2021-07-17 20:29:10
86.67,56.46,21.11,101.67517,2021-07-17 21:09:10
0.001,62.54,19.62,101.71200999999999,2021-07-17 21:49:10
0.001,69.3,18.38,101.72438000000001,2021-07-17 22:29:10
0.001,72.25,17.71,101.75144999999999,2021-07-17 23:09:10
0.001,74.03,16.93,101.76214,2021-07-17 23:49:10
0.001,75.68,16.12,101.78717999999999,2021-07-18 00:29:10
0.001,77.83,15.66,101.82749000000001,2021-07-18 01:09:10
0.001,77.01,15.95,101.83458999999999,2021-07-18 01:49:10
0.001,77.42,15.77,101.84436,2021-07-18 02:29:10
0.001,80.61,14.99,101.86258000000001,2021-07-18 03:09:10
0.001,82.01,14.56,101.88675,2021-07-18 03:49:10
0.001,83.53,14.22,101.89511,2021-07-18 04:29:10
10.83,84.76,13.89,101.92631,2021-07-18 05:09:10
309.17,85.04,13.67,101.94461,2021-07-18 05:49:10
1041.67,82.58,14.14,101.97155000000001,2021-07-18 06:29:10
1665.0,77.92,16.0,101.99942,2021-07-18 07:09:10
3151.67,64.7,18.16,102.00674000000001,2021-07-18 07:49:10
7081.67,38.38,25.92,102.00514,2021-07-18 08:29:10
8032.5,33.31,28.05,102.0288,2021-07-18 09:09:10
10483.33,28.44,31.11,102.03156,2021-07-18 09:49:10
11540.83,25.99,32.8,102.02395,2021-07-18 10:29:10
24077.5,19.17,37.45,102.00353,2021-07-18 11:09:10
19606.67,16.46,40.12,101.98655000000001,2021-07-18 11:49:10
14435.83,12.4,46.49,101.99123,2021-07-18 12:29:10
9271.67,13.85,44.55,101.95233999999999,2021-07-18 13:09:10
8664.17,19.3,39.52,101.94397000000001,2021-07-18 13:49:10
8792.5,19.86,39.33,101.94888,2021-07-18 14:29:10
8227.5,12.49,45.49,101.91801,2021-07-18 15:09:10
8442.5,13.28,43.78,101.86972,2021-07-18 15:49:10
8030.0,13.89,42.83,101.83352000000001,2021-07-18 16:29:10
8249.17,14.97,41.05,101.79476,2021-07-18 17:09:10
9333.33,18.15,37.97,101.77428,2021-07-18 17:49:10
5575.83,27.41,33.38,101.73905,2021-07-18 18:29:10
4780.83,29.95,32.68,101.72055999999999,2021-07-18 19:09:10
2424.17,41.41,27.49,101.71471000000001,2021-07-18 19:49:10
899.17,48.33,24.86,101.7098,2021-07-18 20:29:10
97.5,58.41,22.31,101.72166,2021-07-18 21:09:10
0.001,67.96,20.87,101.74175,2021-07-18 21:49:10
0.001,68.9,19.64,101.74908,2021-07-18 22:29:10
0.001,70.6,18.88,101.75664,2021-07-18 23:09:10
0.001,68.44,17.85,101.75695,2021-07-18 23:49:10
0.001,71.48,16.97,101.75388000000001,2021-07-19 00:29:10
0.001,73.43,16.51,101.75167,2021-07-19 01:09:10
0.001,73.36,15.96,101.74188000000001,2021-07-19 01:49:10
0.001,75.37,15.47,101.73605,2021-07-19 02:29:10
0.001,75.88,15.12,101.77559,2021-07-19 03:09:10
0.001,72.97,15.33,101.78103,2021-07-19 03:49:10
0.001,75.11,14.83,101.79123,2021-07-19 04:29:10
11.67,75.76,14.56,101.81922999999999,2021-07-19 05:09:10
363.33,77.5,14.31,101.84286,2021-07-19 05:49:10
951.67,77.68,14.89,101.86425,2021-07-19 06:29:10
1457.5,76.38,16.5,101.8785,2021-07-19 07:09:10
2664.17,66.49,18.88,101.87778999999999,2021-07-19 07:49:10
6720.0,42.27,26.05,101.86188,2021-07-19 08:29:10
7158.33,36.0,28.7,101.85829,2021-07-19 09:09:10
11435.0,28.4,33.23,101.8598,2021-07-19 09:49:10
11434.17,25.23,35.29,101.8343,2021-07-19 10:29:10
23968.33,18.28,41.44,101.80008000000001,2021-07-19 11:09:10
20288.33,15.36,43.14,101.77042,2021-07-19 11:49:10
13253.33,12.78,46.44,101.74328,2021-07-19 12:29:10
9467.5,12.2,47.72,101.71281,2021-07-19 13:09:10
8764.17,19.7,40.56,101.68701,2021-07-19 13:49:10
9020.83,17.77,42.24,101.67027,2021-07-19 14:29:10
8428.33,10.96,49.32,101.64480999999999,2021-07-19 15:09:10
8600.83,13.16,45.31,101.62924000000001,2021-07-19 15:49:10
8242.5,14.67,42.69,101.59008,2021-07-19 16:29:10
8374.17,15.18,42.28,101.55313000000001,2021-07-19 17:09:10
9472.5,18.44,38.43,101.5386,2021-07-19 17:49:10
5826.67,19.89,36.86,101.52141,2021-07-19 18:29:10
4555.0,22.44,34.47,101.52534,2021-07-19 19:09:10
2390.83,25.83,30.22,101.52175,2021-07-19 19:49:10
851.67,32.0,27.4,101.53483,2021-07-19 20:29:10
83.33,39.28,24.53,101.56144,2021-07-19 21:09:10
0.001,43.36,22.91,101.59803,2021-07-19 21:49:10
0.001,48.08,21.75,101.61009,2021-07-19 22:29:10
0.001,51.68,20.55,101.61095,2021-07-19 23:09:10
0.001,52.73,20.21,101.61895,2021-07-19 23:49:10
0.001,53.83,19.88,101.64439,2021-07-20 00:29:10
0.001,57.42,19.18,101.6475,2021-07-20 01:09:10
0.001,59.53,18.47,101.66852,2021-07-20 01:49:10
0.001,61.9,18.21,101.69269,2021-07-20 02:29:10
0.001,61.85,18.29,101.72033,2021-07-20 03:09:10
0.001,61.81,18.15,101.74755,2021-07-20 03:49:10
0.001,62.83,17.92,101.79114,2021-07-20 04:29:10
8.33,67.04,17.14,101.80689,2021-07-20 05:09:10
285.83,68.2,16.94,101.84653,2021-07-20 05:49:10
1004.17,69.05,17.1,101.87589999999999,2021-07-20 06:29:10
1782.5,68.7,17.63,101.91713,2021-07-20 07:09:10
3000.83,64.72,18.6,101.93418,2021-07-20 07:49:10
4175.83,58.56,20.77,101.95541,2021-07-20 08:29:10
8175.0,46.46,24.82,101.96681,2021-07-20 09:09:10
9706.67,36.11,28.98,101.96411,2021-07-20 09:49:10
11542.5,27.99,32.59,101.95042,2021-07-20 10:29:10
24533.33,20.76,37.29,101.94067,2021-07-20 11:09:10
21606.67,17.49,39.9,101.93966,2021-07-20 11:49:10
13161.67,16.67,40.76,101.94047,2021-07-20 12:29:10
9529.17,17.09,39.92,101.91953,2021-07-20 13:09:10
8639.17,20.66,36.05,101.88969999999999,2021-07-20 13:49:10
8795.0,22.51,34.29,101.86061,2021-07-20 14:29:10
8243.33,12.43,42.6,101.83148,2021-07-20 15:09:10
8345.83,15.17,39.86,101.79905000000001,2021-07-20 15:49:10
7885.0,17.58,36.93,101.76392,2021-07-20 16:29:10
8085.83,18.8,36.35,101.73326,2021-07-20 17:09:10
9023.33,24.31,32.4,101.70945,2021-07-20 17:49:10
5440.83,25.17,30.57,101.68581,2021-07-20 18:29:10
4016.67,27.24,29.89,101.64263000000001,2021-07-20 19:09:10
2195.0,34.55,25.9,101.62879,2021-07-20 19:49:10
773.33,39.97,23.37,101.61533,2021-07-20 20:29:10
71.67,45.79,21.01,101.61556,2021-07-20 21:09:10
0.001,54.52,19.33,101.6208,2021-07-20 21:49:10
0.001,56.58,18.32,101.61234,2021-07-20 22:29:10
0.001,57.85,17.48,101.60886,2021-07-20 23:09:10
0.001,59.64,17.09,101.60169,2021-07-20 23:49:10
0.001,63.04,16.38,101.60561,2021-07-21 00:29:10
0.001,64.06,16.02,101.63067,2021-07-21 01:09:10
0.001,65.56,15.45,101.65495,2021-07-21 01:49:10
0.001,65.83,15.19,101.66859,2021-07-21 02:29:10
0.001,69.24,14.37,101.6958,2021-07-21 03:09:10
0.001,73.59,13.54,101.71691,2021-07-21 03:49:10
0.001,75.11,13.61,101.73253,2021-07-21 04:29:10
3.33,72.14,14.5,101.74391,2021-07-21 05:09:10
125.83,70.45,14.97,101.75105,2021-07-21 05:49:10
586.67,70.17,15.47,101.76786,2021-07-21 06:29:10
1742.5,68.14,16.21,101.79125,2021-07-21 07:09:10
3330.0,64.98,17.08,101.79422,2021-07-21 07:49:10
8344.17,48.22,22.21,101.81603,2021-07-21 08:29:10
4260.83,43.26,24.08,101.85227,2021-07-21 09:09:10
6147.5,46.68,23.08,101.87649,2021-07-21 09:49:10
14004.17,34.08,28.35,101.8639,2021-07-21 10:29:10
8994.17,26.78,32.01,101.86552999999999,2021-07-21 11:09:10
4917.5,33.03,27.91,101.86036999999999,2021-07-21 11:49:10
4225.0,37.45,25.72,101.84932,2021-07-21 12:29:10
5229.17,30.02,28.04,101.85039,2021-07-21 13:09:10
6460.83,36.55,26.75,101.8555,2021-07-21 13:49:10
3935.83,37.48,25.84,101.85202000000001,2021-07-21 14:29:10
3410.83,33.62,25.23,101.86911,2021-07-21 15:09:10
9995.0,14.03,39.24,101.85882000000001,2021-07-21 15:49:10
9165.83,13.91,39.19,101.83613000000001,2021-07-21 16:29:10
9281.67,15.65,36.99,101.81118,2021-07-21 17:09:10
2991.67,25.95,27.31,101.79845,2021-07-21 17:49:10
2523.33,27.08,27.21,101.78764,2021-07-21 18:29:10
2040.0,31.27,24.58,101.78424000000001,2021-07-21 19:09:10
2470.0,34.39,24.78,101.77064,2021-07-21 19:49:10
800.0,35.94,23.24,101.77594,2021-07-21 20:29:10
45.83,46.65,20.07,101.8035,2021-07-21 21:09:10
0.001,50.26,18.56,101.83013000000001,2021-07-21 21:49:10
0.001,53.81,17.61,101.85263,2021-07-21 22:29:10
0.001,56.37,16.88,101.87038000000001,2021-07-21 23:09:10
0.001,59.86,15.63,101.88892999999999,2021-07-21 23:49:10
0.001,63.22,14.94,101.89583999999999,2021-07-22 00:29:10
0.001,64.75,14.34,101.92083,2021-07-22 01:09:10
0.001,64.89,14.4,101.92433,2021-07-22 01:49:10
0.001,62.05,14.86,101.94609,2021-07-22 02:29:10
0.001,62.96,14.74,101.96198,2021-07-22 03:09:10
0.001,63.72,14.67,101.95488,2021-07-22 03:49:10
0.001,68.18,13.65,101.97022,2021-07-22 04:29:10
5.0,72.91,12.76,101.99602,2021-07-22 05:09:10
290.0,76.0,12.36,102.01709,2021-07-22 05:49:10
922.5,74.19,12.8,102.04075,2021-07-22 06:29:10
1533.33,72.5,14.19,102.05702000000001,2021-07-22 07:09:10
2741.67,63.05,16.39,102.06789,2021-07-22 07:49:10
6430.0,41.19,23.4,102.08136,2021-07-22 08:29:10
7007.5,34.58,26.28,102.08194999999999,2021-07-22 09:09:10
12983.33,28.04,29.64,102.08491000000001,2021-07-22 09:49:10
10775.83,25.07,32.2,102.07127,2021-07-22 10:29:10
24433.33,17.61,37.42,102.05369999999999,2021-07-22 11:09:10
20357.5,16.15,39.88,102.05994,2021-07-22 11:49:10
13257.5,13.99,42.23,102.05355,2021-07-22 12:29:10
9861.67,12.69,44.68,102.03855,2021-07-22 13:09:10
9132.5,18.97,38.25,102.01773,2021-07-22 13:49:10
9430.0,18.5,38.46,101.98955000000001,2021-07-22 14:29:10
8785.83,9.6,45.7,101.97859,2021-07-22 15:09:10
8660.83,11.09,41.49,101.95216,2021-07-22 15:49:10
6043.33,14.0,38.06,101.92634,2021-07-22 16:29:10
8093.33,14.8,37.75,101.89922,2021-07-22 17:09:10
9176.67,17.45,35.5,101.88208,2021-07-22 17:49:10
4893.33,22.29,32.67,101.82964,2021-07-22 18:29:10
2045.0,28.21,27.7,101.82985000000001,2021-07-22 19:09:10
1603.33,33.79,24.94,101.83275,2021-07-22 19:49:10
691.67,36.25,23.81,101.84141000000001,2021-07-22 20:29:10
45.0,50.12,21.25,101.86778,2021-07-22 21:09:10
0.001,54.84,19.33,101.90932000000001,2021-07-22 21:49:10
0.001,58.71,18.24,101.94245,2021-07-22 22:29:10
0.001,55.9,17.46,101.95314,2021-07-22 23:09:10
0.001,55.43,17.12,101.97531,2021-07-22 23:49:10
0.001,54.45,17.22,101.95922999999999,2021-07-23 00:29:10
0.001,55.17,17.36,101.99202000000001,2021-07-23 01:09:10
0.001,56.54,17.17,102.00205,2021-07-23 01:49:10
0.001,55.86,17.24,101.99859,2021-07-23 02:29:10
0.001,56.76,17.35,102.03677,2021-07-23 03:09:10
0.001,59.37,17.18,102.06097,2021-07-23 03:49:10
0.001,59.77,17.03,102.08453,2021-07-23 04:29:10
0.83,58.72,17.04,102.09202,2021-07-23 05:09:10
80.83,57.39,17.07,102.12313,2021-07-23 05:49:10
530.83,55.51,17.76,102.18369,2021-07-23 06:29:10
2086.67,52.82,18.94,102.20266000000001,2021-07-23 07:09:10
4587.5,44.94,20.61,102.2398,2021-07-23 07:49:10
7044.17,37.89,22.82,102.29044999999999,2021-07-23 08:29:10
6177.5,35.08,23.84,102.32308,2021-07-23 09:09:10
13865.83,29.19,27.17,102.34234,2021-07-23 09:49:10
11478.33,23.33,31.94,102.32636,2021-07-23 10:29:10
24492.5,14.53,37.62,102.3503,2021-07-23 11:09:10
20298.33,12.13,40.51,102.35121000000001,2021-07-23 11:49:10
13825.0,9.35,43.31,102.33644,2021-07-23 12:29:10
10181.67,9.39,42.25,102.32742,2021-07-23 13:09:10
8955.0,13.9,38.29,102.31478,2021-07-23 13:49:10
9342.5,15.33,36.65,102.31036999999999,2021-07-23 14:29:10
8472.5,9.0,44.42,102.28727,2021-07-23 15:09:10
8487.5,13.01,42.93,102.27563,2021-07-23 15:49:10
8064.17,14.08,41.11,102.25944,2021-07-23 16:29:10
8096.67,17.81,37.28,102.2162,2021-07-23 17:09:10
9040.83,18.08,35.63,102.17566000000001,2021-07-23 17:49:10
5110.83,21.76,32.49,102.16278999999999,2021-07-23 18:29:10
3910.83,20.96,32.8,102.12877999999999,2021-07-23 19:09:10
2129.17,25.34,28.03,102.10791,2021-07-23 19:49:10
695.0,30.24,25.25,102.08377,2021-07-23 20:29:10
53.33,38.09,22.47,102.09194000000001,2021-07-23 21:09:10
0.001,52.22,20.54,102.11688000000001,2021-07-23 21:49:10
0.001,57.71,19.27,102.12517,2021-07-23 22:29:10
0.001,54.06,18.27,102.11252,2021-07-23 23:09:10
0.001,60.53,17.55,102.11444999999999,2021-07-23 23:49:10
0.001,57.92,17.04,102.11008,2021-07-24 00:29:10
0.001,63.49,16.89,102.10866,2021-07-24 01:09:10
0.001,63.78,16.72,102.13147000000001,2021-07-24 01:49:10
0.001,66.25,16.17,102.13445,2021-07-24 02:29:10
0.001,69.3,15.73,102.11206,2021-07-24 03:09:10
0.001,69.38,15.37,102.12025,2021-07-24 03:49:10
0.001,71.21,15.05,102.11795,2021-07-24 04:29:10
4.17,72.88,14.61,102.11083,2021-07-24 05:09:10
263.33,73.22,14.54,102.11444999999999,2021-07-24 05:49:10
882.5,72.66,15.18,102.12783,2021-07-24 06:29:10
1404.17,71.04,16.31,102.14773,2021-07-24 07:09:10
2530.83,61.48,19.05,102.15302,2021-07-24 07:49:10
6395.83,41.99,25.87,102.16166,2021-07-24 08:29:10
7181.67,36.54,28.07,102.14588,2021-07-24 09:09:10
18887.5,27.19,32.92,102.12846,2021-07-24 09:49:10
10536.67,21.05,36.28,102.08398,2021-07-24 10:29:10
24915.0,15.96,42.32,102.05228,2021-07-24 11:09:10
20270.83,14.1,44.11,101.99968,2021-07-24 11:49:10
13597.5,11.65,46.19,101.98766,2021-07-24 12:29:10
9530.83,11.53,45.51,101.95016,2021-07-24 13:09:10
8585.0,15.52,41.26,101.92559,2021-07-24 13:49:10
8693.33,16.26,41.11,101.88475,2021-07-24 14:29:10
8165.0,10.71,47.45,101.85639,2021-07-24 15:09:10
8302.5,14.44,43.05,101.8088,2021-07-24 15:49:10
7917.5,14.87,42.75,101.77067,2021-07-24 16:29:10
8063.33,17.95,39.23,101.70195,2021-07-24 17:09:10
9050.0,19.0,38.43,101.64297,2021-07-24 17:49:10
5145.0,23.0,35.79,101.61433,2021-07-24 18:29:10
4067.5,23.92,34.55,101.57567999999999,2021-07-24 19:09:10
2390.83,30.22,30.67,101.54925,2021-07-24 19:49:10
801.67,35.99,27.85,101.55183,2021-07-24 20:29:10
55.0,45.04,24.69,101.56197,2021-07-24 21:09:10
0.001,55.88,22.72,101.57716,2021-07-24 21:49:10
0.001,57.83,21.18,101.58883999999999,2021-07-24 22:29:10
0.001,65.39,20.19,101.59281,2021-07-24 23:09:10
0.001,64.45,19.5,101.58891,2021-07-24 23:49:10
0.001,66.2,19.09,101.60056,2021-07-25 00:29:10
0.001,67.61,18.71,101.60237,2021-07-25 01:09:10
0.001,72.16,17.94,101.62248,2021-07-25 01:49:10
0.001,72.91,17.51,101.61888,2021-07-25 02:29:10
0.001,76.72,17.01,101.60508999999999,2021-07-25 03:09:10
0.001,76.0,16.79,101.61931,2021-07-25 03:49:10
0.001,78.04,16.43,101.63613000000001,2021-07-25 04:29:10
3.33,80.67,16.23,101.66635000000001,2021-07-25 05:09:10
263.33,81.02,16.05,101.6908,2021-07-25 05:49:10
850.83,80.92,16.61,101.70586,2021-07-25 06:29:10
1327.5,77.35,17.6,101.71388,2021-07-25 07:09:10
2369.17,70.02,19.63,101.73855,2021-07-25 07:49:10
6204.17,46.74,26.45,101.74580999999999,2021-07-25 08:29:10
6878.33,39.63,28.67,101.73305,2021-07-25 09:09:10
25822.5,32.5,32.02,101.73863,2021-07-25 09:49:10
10130.0,28.16,34.04,101.71413000000001,2021-07-25 10:29:10
27068.33,19.64,40.02,101.67213000000001,2021-07-25 11:09:10
19960.83,18.75,40.49,101.65038,2021-07-25 11:49:10
13729.17,15.19,45.59,101.63191,2021-07-25 12:29:10
9862.5,14.42,46.8,101.60606,2021-07-25 13:09:10
8723.33,22.68,39.27,101.57402,2021-07-25 13:49:10
8827.5,20.82,42.29,101.54706,2021-07-25 14:29:10
8330.0,15.64,47.48,101.51502,2021-07-25 15:09:10
8420.83,19.13,44.17,101.47811999999999,2021-07-25 15:49:10
8065.83,19.83,43.11,101.44297,2021-07-25 16:29:10
7910.83,24.08,38.67,101.40714999999999,2021-07-25 17:09:10
8409.17,26.13,36.66,101.38363000000001,2021-07-25 17:49:10
5058.33,26.29,35.45,101.3575,2021-07-25 18:29:10
3828.33,29.93,33.6,101.35213,2021-07-25 19:09:10
1999.17,39.2,29.08,101.34666,2021-07-25 19:49:10
597.5,46.31,26.45,101.33766,2021-07-25 20:29:10
39.17,53.68,24.24,101.35952,2021-07-25 21:09:10
0.001,58.97,22.71,101.38303,2021-07-25 21:49:10
0.001,63.2,21.45,101.39827000000001,2021-07-25 22:29:10
0.001,62.52,20.51,101.40052,2021-07-25 23:09:10
0.001,66.91,19.59,101.40763000000001,2021-07-25 23:49:10
0.001,69.74,19.05,101.41278,2021-07-26 00:29:10
0.001,70.92,18.45,101.43359,2021-07-26 01:09:10
0.001,73.57,17.8,101.44573,2021-07-26 01:49:10
0.001,76.83,17.1,101.45269,2021-07-26 02:29:10
0.001,78.29,16.67,101.46714,2021-07-26 03:09:10
0.001,77.79,16.2,101.47022,2021-07-26 03:49:10
0.001,81.14,15.93,101.47131,2021-07-26 04:29:10
2.5,81.43,15.69,101.46676,2021-07-26 05:09:10
220.0,84.12,15.5,101.48544,2021-07-26 05:49:10
995.0,81.3,16.09,101.4835,2021-07-26 06:29:10
1895.83,77.22,17.28,101.49983999999999,2021-07-26 07:09:10
3160.83,70.52,18.88,101.5445,2021-07-26 07:49:10
6733.33,52.99,23.33,101.53148,2021-07-26 08:29:10
7837.5,43.21,27.11,101.51905000000001,2021-07-26 09:09:10
28226.67,30.88,32.07,101.51588000000001,2021-07-26 09:49:10
10814.17,28.71,33.88,101.49591000000001,2021-07-26 10:29:10
29206.67,19.99,40.6,101.47876,2021-07-26 11:09:10
20220.83,17.78,42.1,101.47052000000001,2021-07-26 11:49:10
13880.0,15.08,45.03,101.45852000000001,2021-07-26 12:29:10
10239.17,15.05,45.21,101.44458,2021-07-26 13:09:10
8960.83,22.17,38.84,101.39761,2021-07-26 13:49:10
8914.17,18.83,42.73,101.37922999999999,2021-07-26 14:29:10
8416.67,13.19,47.44,101.32873,2021-07-26 15:09:10
8483.33,20.04,42.46,101.28994,2021-07-26 15:49:10
8124.17,20.69,41.62,101.26313,2021-07-26 16:29:10
7858.33,25.38,37.63,101.2248,2021-07-26 17:09:10
8152.5,25.62,36.52,101.20873,2021-07-26 17:49:10
5147.5,26.87,35.06,101.19688000000001,2021-07-26 18:29:10
4023.33,27.35,34.57,101.18921,2021-07-26 19:09:10
2087.5,34.95,29.93,101.18214,2021-07-26 19:49:10
634.17,41.02,27.25,101.18822999999999,2021-07-26 20:29:10
35.0,53.04,23.98,101.21153,2021-07-26 21:09:10
0.001,59.94,22.31,101.25444,2021-07-26 21:49:10
0.001,65.22,21.09,101.27023,2021-07-26 22:29:10
0.001,69.5,20.32,101.2802,2021-07-26 23:09:10
0.001,69.86,19.38,101.31460000000001,2021-07-26 23:49:10
0.001,71.48,18.66,101.33552,2021-07-27 00:29:10
0.001,73.48,18.15,101.35903,2021-07-27 01:09:10
0.001,71.49,17.89,101.37969,2021-07-27 01:49:10
0.001,73.5,17.41,101.40017999999999,2021-07-27 02:29:10
0.001,76.3,16.78,101.43177,2021-07-27 03:09:10
0.001,78.3,16.37,101.45167,2021-07-27 03:49:10
0.001,80.42,16.09,101.46558999999999,2021-07-27 04:29:10
2.5,82.4,15.58,101.46988999999999,2021-07-27 05:09:10
206.67,84.44,15.53,101.49605,2021-07-27 05:49:10
913.33,82.93,15.99,101.53558,2021-07-27 06:29:10
1637.5,79.42,17.15,101.56808,2021-07-27 07:09:10
2701.67,74.05,19.04,101.60205,2021-07-27 07:49:10
6417.5,50.35,26.04,101.61635000000001,2021-07-27 08:29:10
7570.83,42.18,28.77,101.62173,2021-07-27 09:09:10
27528.33,30.48,33.82,101.62553,2021-07-27 09:49:10
10268.33,25.91,35.66,101.61126,2021-07-27 10:29:10
28263.33,21.34,40.03,101.60839,2021-07-27 11:09:10
19946.67,19.54,42.67,101.61398,2021-07-27 11:49:10
13546.67,16.82,44.56,101.60448,2021-07-27 12:29:10
10025.83,15.88,45.88,101.59358,2021-07-27 13:09:10
8706.67,21.91,39.3,101.57925,2021-07-27 13:49:10
8731.67,21.92,39.6,101.57896000000001,2021-07-27 14:29:10
8279.17,16.5,43.82,101.57392,2021-07-27 15:09:10
8407.5,17.45,42.9,101.55487,2021-07-27 15:49:10
7995.83,16.67,42.61,101.53797999999999,2021-07-27 16:29:10
7835.0,20.65,39.31,101.52633,2021-07-27 17:09:10
7759.17,22.62,37.69,101.51833,2021-07-27 17:49:10
5086.67,24.65,35.69,101.50045,2021-07-27 18:29:10
4120.83,26.14,34.17,101.48653,2021-07-27 19:09:10
2113.33,33.28,30.2,101.50711,2021-07-27 19:49:10
629.17,40.49,27.29,101.52386,2021-07-27 20:29:10
31.67,51.15,24.27,101.56553,2021-07-27 21:09:10
0.001,59.26,22.15,101.60275,2021-07-27 21:49:10
0.001,64.17,20.91,101.65552000000001,2021-07-27 22:29:10
0.001,65.47,19.73,101.69499,2021-07-27 23:09:10
0.001,67.81,19.01,101.69592,2021-07-27 23:49:10
0.001,71.3,18.29,101.73445,2021-07-28 00:29:10
0.001,70.92,17.94,101.76503,2021-07-28 01:09:10
0.001,74.16,17.27,101.78263000000001,2021-07-28 01:49:10
0.001,74.91,16.83,101.78645,2021-07-28 02:29:10
0.001,73.03,16.44,101.82831,2021-07-28 03:09:10
0.001,72.5,16.1,101.86025,2021-07-28 03:49:10
0.001,75.85,15.67,101.8902,2021-07-28 04:29:10
1.67,78.06,15.36,101.88103,2021-07-28 05:09:10
209.17,78.16,15.15,101.8962,2021-07-28 05:49:10
875.0,78.59,15.69,101.92144,2021-07-28 06:29:10
1490.83,73.66,16.73,101.93703,2021-07-28 07:09:10
2321.67,66.66,18.92,101.94995,2021-07-28 07:49:10
6275.0,43.96,26.29,101.93681,2021-07-28 08:29:10
7231.67,39.26,28.18,101.93899,2021-07-28 09:09:10
27848.33,28.89,34.32,101.93407,2021-07-28 09:49:10
9926.67,26.27,35.75,101.90627,2021-07-28 10:29:10
25440.83,18.53,40.39,101.90010000000001,2021-07-28 11:09:10
20593.33,16.55,42.37,101.90488,2021-07-28 11:49:10
13685.0,13.59,45.31,101.87397999999999,2021-07-28 12:29:10
10103.33,11.08,46.45,101.84034,2021-07-28 13:09:10
8479.17,15.45,40.68,101.79759,2021-07-28 13:49:10
9013.33,16.6,39.96,101.76786,2021-07-28 14:29:10
6504.17,11.28,46.5,101.72363,2021-07-28 15:09:10
7546.67,13.41,43.93,101.67717,2021-07-28 15:49:10
8108.33,13.19,44.35,101.62480000000001,2021-07-28 16:29:10
7971.67,15.8,41.15,101.59194000000001,2021-07-28 17:09:10
8266.67,16.43,41.01,101.57142999999999,2021-07-28 17:49:10
5405.83,19.37,37.33,101.53311,2021-07-28 18:29:10
4228.33,19.72,35.95,101.51224,2021-07-28 19:09:10
2110.83,25.63,31.5,101.52338,2021-07-28 19:49:10
661.67,32.16,28.98,101.52082,2021-07-28 20:29:10
24.17,41.36,25.42,101.51825,2021-07-28 21:09:10
0.001,46.47,23.66,101.55295,2021-07-28 21:49:10
0.001,52.1,22.31,101.58019999999999,2021-07-28 22:29:10
0.001,55.04,21.59,101.5931,2021-07-28 23:09:10
0.001,58.46,20.72,101.60981,2021-07-28 23:49:10
0.001,61.93,19.74,101.61496000000001,2021-07-29 00:29:10
0.001,64.4,19.09,101.62639,2021-07-29 01:09:10
0.001,66.3,18.72,101.61827000000001,2021-07-29 01:49:10
0.001,68.38,18.18,101.63052,2021-07-29 02:29:10
0.001,69.47,17.82,101.64294,2021-07-29 03:09:10
0.001,70.35,17.06,101.66784,2021-07-29 03:49:10
0.001,74.02,16.83,101.69741,2021-07-29 04:29:10
1.67,74.15,16.29,101.7107,2021-07-29 05:09:10
197.5,74.82,15.95,101.71927000000001,2021-07-29 05:49:10
841.67,75.15,16.46,101.76483,2021-07-29 06:29:10
1471.67,72.18,17.73,101.79930999999999,2021-07-29 07:09:10
2291.67,63.0,19.66,101.80822,2021-07-29 07:49:10
6224.17,39.98,27.48,101.80748,2021-07-29 08:29:10
7256.67,35.18,29.79,101.81197,2021-07-29 09:09:10
40695.0,25.76,35.2,101.78984,2021-07-29 09:49:10
9920.83,22.61,37.95,101.77861999999999,2021-07-29 10:29:10
23859.17,17.07,43.5,101.7428,2021-07-29 11:09:10
21386.67,13.96,45.27,101.71992,2021-07-29 11:49:10
13630.0,12.04,48.18,101.68391,2021-07-29 12:29:10
10313.33,11.0,49.43,101.63739,2021-07-29 13:09:10
8618.33,14.68,44.02,101.60289,2021-07-29 13:49:10
8642.5,13.69,44.99,101.5648,2021-07-29 14:29:10
8200.83,9.29,50.25,101.50977999999999,2021-07-29 15:09:10
8369.17,12.14,46.18,101.46255000000001,2021-07-29 15:49:10
7987.5,14.67,46.03,101.4312,2021-07-29 16:29:10
7749.17,17.12,42.07,101.38248,2021-07-29 17:09:10
7725.83,21.45,40.03,101.36156,2021-07-29 17:49:10
5135.0,23.28,36.68,101.31966,2021-07-29 18:29:10
3812.5,23.14,35.63,101.30711,2021-07-29 19:09:10
2019.17,29.95,32.17,101.27653,2021-07-29 19:49:10
586.67,39.58,28.52,101.289,2021-07-29 20:29:10
23.33,57.21,24.67,101.3221,2021-07-29 21:09:10
0.001,63.98,23.13,101.35867999999999,2021-07-29 21:49:10
